Rndrng_NPI,Rndrng_Prvdr_Last_Org_Name,Rndrng_Prvdr_First_Name,Rndrng_Prvdr_MI,Rndrng_Prvdr_Crdntls,Rndrng_Prvdr_Gndr,Rndrng_Prvdr_Ent_Cd,Rndrng_Prvdr_St1,Rndrng_Prvdr_St2,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,Rndrng_Prvdr_Cntry,Rndrng_Prvdr_Type,Rndrng_Prvdr_Mdcr_Prtcptg_Ind,HCPCS_Cd,HCPCS_Desc,HCPCS_Drug_Ind,Place_Of_Srvc,Tot_Benes,Tot_Srvcs,Tot_Bene_Day_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Avg_Mdcr_Stdzd_Amt
1841679503,Cheng,Rui,,M.D.,F,I,1 Willowbrook Rd Ste 2,,Cromwell,CT,9,6416,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,91,99.0,99,166.34505051,111.24464646,80.392020202,72.073838384
1841686987,Ramirez,Mary,,,F,I,3320 Oakwell Ct,,San Antonio,TX,48,78218,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,18,18.0,18,220.88,95.101111111,63.167222222,59.501111111
1841725769,Hou,Angela,,,F,I,1900 N Beauregard St Ste 110,,Alexandria,VA,51,22311,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,109,129.0,129,191.18,111.64348837,87.795271318,71.66620155
1851301451,Brennan,Terry,E,MD,F,I,2833 Lincoln Street,Suite 4,Highland,IN,18,46322,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,121,151.0,151,93.396953642,93.088344371,73.878278146,82.046622517
1851304380,Hendrix,Jay,A,M.D.,M,I,720 W 34th St,Suite 210,Austin,TX,48,78705,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10060,Drainage of abscess,N,O,18,19.0,19,150.0,122.11578947,81.84,78.496842105
1851315444,Sicard,G,R,MD,M,I,4825 Munson Street Nw,,Canton,OH,39,44718,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11104,Punch biopsy of single skin lesion,N,O,76,85.0,85,160.0,124.78,94.796588235,99.431294118
1851316152,Seymour,Gregory,P,M.D.,M,I,590 Court St,,Keene,NH,33,3431,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,384,432.0,432,46.87962963,31.363819444,22.346319444,21.438032407
1851316590,Hopkins,Mary Janine,O,MD,F,I,2509 Broadmoor Blvd,Ste A,Monroe,LA,22,71201,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,362,430.0,430,233.03,87.363372093,65.572883721,69.906395349
1851322200,Mercado,Patricia,,,F,I,1717 6th Ave S,,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,70,75.0,75,342.0,87.7528,65.753333333,70.0304
1851322895,Phillips,Mariana,A,M.D.,F,I,1 Riverside Cir,Suite 300,Roanoke,VA,51,24016,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,F,76,97.0,97,133.49484536,29.026597938,21.505876289,21.224948454
1851325716,Behroozan,Daniel,S,M..D.,M,I,2221 Lincoln Blvd,Suite 100,Santa Monica,CA,6,90405,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10060,Drainage of abscess,N,O,19,21.0,21,352.8,136.16238095,109.28619048,94.314761905
1851331169,Mchugh,Regis,W,M.D.,M,I,419 W Pittsburgh St,,Greensburg,PA,42,15601,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,13121,"Repair of wound (2.6 to 7.5 centimeters) of scalp, arms, and/or legs",N,O,12,14.0,14,1649.62,215.69,173.07,174.67
1851335152,Kassabian,Carolyn,M,M.D.,F,I,14901 Rinaldi St,Suite 305,Mission Hills,CA,6,91345,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,30,35.0,35,140.0,117.922,90.217428571,77.010857143
1851339667,Davis,Gerald,F,M.D.,M,I,90 S Ridge St,,Rye Brook,NY,36,10573,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,80,112.0,112,152.9275,130.44982143,101.90678571,80.994464286
1851340012,Messenger,Gregory,G,M.D.,M,I,1515 Lake Lansing Rd,Suite A,Lansing,MI,26,48912,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10060,Drainage of abscess,N,O,11,11.0,11,217.5,119.92636364,79.101818182,82.502727273
1851340467,Gamoth,Jayshri,,MD,F,I,4540 E Baseline Rd Ste 109,,Mesa,AZ,4,85206,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,561,663.0,663,153.43562594,96.363604827,68.29571644,69.065671192
1851342786,Alexiades-Armenakas,Macrene,,MD PC,F,I,955 Park Ave,,New York,NY,36,10028,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,33,38.0,38,590.26315789,124.49868421,96.402105263,79.660789474
1851350524,Edelglass,John,W,M.D.,M,I,2 Church St S,Suite 214,New Haven,CT,9,6519,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10060,Drainage of abscess,N,O,18,18.0,18,273.24,126.42722222,89.222777778,85.737777778
1851351357,Teller,Craig,F,M.D.,M,I,6565 West Loop S,Ste. 800,Bellaire,TX,48,77401,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,0011A,Adm sarscov2 100mcg/0.5ml1st,N,O,46,46.0,46,20.0,17.57,17.57,16.6
1851355184,Johr,Robert,H,MD,M,I,860 Perry Rd,,Apex,NC,37,27502,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,109,127.0,127,200.0,96.231181102,71.167165354,75.003464567
1851357313,Waldman,Richard,N,MD,M,I,300 Hanover St,Suite 2g,Fall River,MA,25,2720,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,58,68.0,68,195.0,101.05088235,73.797205882,68.687941176
1851358998,Romero,Jason,J,MD,M,I,845 Olive St,,Shreveport,LA,22,71104,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10040,Acne surgery,N,O,28,28.0,28,163.28214286,105.58,67.5675,74.005714286
1851368211,Schultz,Julie,C,MD,F,I,6350 W 143rd St Ste 102,,Savage,MN,27,55378,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,0004A,Fee covid-19 vac 1 res,N,O,21,21.0,21,45.0,40.01,40.01,39.2
1851369391,Chu,Thomas,P,M.D.,M,I,520 Trinity Creek Cv,,Cordova,TN,47,38018,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,149,164.0,164,189.46682927,93.771219512,62.17097561,68.556280488
1851370829,Helms,William,J,MD,M,I,2210 W Main,,Russellville,AR,5,72802,5.0,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,561,731.0,731,187.6753762,89.766470588,65.952229822,74.180424077
1851371132,Cohen,Jay,L,MD,M,I,464 Hillside Ave,Suite 303,Needham,MA,25,2494,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,153,185.0,185,350.0,123.18059459,84.177837838,70.35627027
1851375604,Rapaport,Vicki,H,M.D.,F,I,436 N Bedford Dr,306,Beverly Hills,CA,6,90210,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10060,Drainage of abscess,N,O,51,57.0,57,211.72684211,132.32947368,97.858245614,86.186315789
1851376263,Sowell,John,K,MD,M,I,4201 Balmoral Dr Sw,,Huntsville,AL,1,35801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,298,342.0,342,120.0,79.002631579,56.821929825,62.524005848
1851376305,Ahmed,Iftikhar,,M.D.,M,I,14019 S 8th St,,Phoenix,AZ,4,85048,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,78,78.0,78,150.0,97.905897436,65.492948718,62.008205128
1851378020,Ecker,Phillip,M,M.D.,M,I,3655 Plymouth Blvd,Suite 110,Plymouth,MN,27,55446,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10060,Drainage of abscess,N,O,13,13.0,13,393.93,119.62538462,88.839230769,88.496153846
1851378194,Jordan,Lee,T,MD,M,I,1102 Roberts Street,,Camden,SC,45,29020,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,495,586.0,586,196.06866894,84.944129693,58.843600683,63.135631399
1851386221,Stockton,Donna,L,MD,F,I,19639 La Grange Rd,,Mokena,IL,17,60448,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,67,74.0,74,140.0,102.93918919,79.875405405,75.727702703
1851390660,Ragi,Jennifer,M,MD,F,I,11844 Rock Landing Dr,Suite B,Newport News,VA,51,23606,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,855,1261.0,1261,150.0,104.82218081,73.3459318,71.395305313
1851392039,Ghorbani,Ashkan,J,MD,M,I,4419 Crenshaw Rd,,Pasadena,TX,48,77504,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10060,Drainage of abscess,N,O,101,106.0,106,191.45283019,120.07009434,88.11254717,82.625566038
1851395529,Eyre,Russell,W,M.D.,M,I,486 W 800 N,Ste 201,Orem,UT,49,84057,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10060,Drainage of abscess,N,O,14,14.0,14,230.0,114.74071429,75.747857143,79.874285714
1851395800,Duffy,Jennie,A,MD,F,I,6560 Fannin St,Suite 724,Houston,TX,48,77030,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,25,28.0,28,196.93071429,89.67,62.812857143,62.666071429
1851398507,Gould,Jennifer,W,M.D.,F,I,2500 W Strub Rd,Suite 330,Sandusky,OH,39,44870,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,237,279.0,279,174.19537634,87.085878136,63.545519713,66.82311828
1851401574,Parsons,Daniel,,MD,M,I,4525 Cameron Valley Pkwy,Ste 2100,Charlotte,NC,37,28211,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,87,94.0,94,312.0,97.16287234,66.254255319,69.881702128
1851402556,Susong,Charles,R,MD,M,I,2051 Hamill Rd,Ste 301a,Hixson,TN,47,37343,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11106,Incisional biopsy of single skin lesion,N,O,101,114.0,114,236.19798246,142.15692982,107.58894737,115.19692982
1851404362,Park,Betty,J,M.D.,F,I,7777 Forest Ln,Suite C-755,Dallas,TX,48,75230,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,75,86.0,86,150.0,96.064186047,68.105116279,64.63
1851404479,Wiltz Jr,Hector,,M.D,M,I,11760 Sw 40th St,Suite 451,Miami,FL,12,33175,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10060,Drainage of abscess,N,O,15,16.0,16,336.0,122.815,83.828125,75.608125
1851447460,Freeman,Scott,,MD,M,I,70 Midtown Park E,,Mobile,AL,1,36606,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,262,329.0,329,106.18541033,70.197537994,50.230486322,59.233039514
1851451835,Chachkin,Samuel,,MD,M,I,2301 Huntingdon Pike,Suite 202,Huntingdon Valley,PA,42,19006,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10040,Acne surgery,N,O,14,14.0,14,235.0,124.83642857,100.21785714,90.217857143
1851453765,Shawe,Toby,,M.D.,F,I,910 E Willow Grove Ave,,Wyndmoor,PA,42,19038,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10060,Drainage of abscess,N,O,82,86.0,86,188.0,114.3672093,91.440232558,83.166627907
1851460950,Ammar,Neal,M,M.D.,M,I,520 N Prospect Ave,Ste 302,Redondo Beach,CA,6,90277,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,0394T,"High dose rate electronic brachytherapy, external",N,O,20,307.0,207,3000.0,168.27,134.81,131.12
1851462774,Shah,Parul,Y,MD,F,I,24 White Bridge Pike,,Nashville,TN,47,37205,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,80,86.0,86,325.65,87.722790698,65.926744186,71.552325581
1851463145,Herskovits,Ronny,,MD,M,I,505 Grand Blvd,,Deer Park,NY,36,11729,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10040,Acne surgery,N,O,22,25.0,25,325.0,142.0708,107.722,85.8692
1851473011,Goldsman,Cary,,M.D.,M,I,2344 Victory Blvd,,Staten Island,NY,36,10314,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,69,122.0,122,290.0,112.31385246,88.684754098,72.491967213
1851475750,Boysen,Thomas,C,M.D.,M,I,501 12th Ave,Suite 101,Coralville,IA,19,52241,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10060,Drainage of abscess,N,O,16,16.0,16,346.5,116.34,75.619375,82.29375
1851483762,Goldstein,Jay,A,M.D.,M,I,67 Union St,Suite 501,Natick,MA,25,1760,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11104,Punch biopsy of single skin lesion,N,O,67,70.0,70,350.0,143.50114286,108.126,89.931
1851488191,Cohen,Ivan,S,MD,M,I,1305 Post Road,Suite 310,Fairfield,CT,09,6824,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,53,66.0,66,290.0,114.27212121,80.299090909,70.347727273
1851488944,Granstein,Richard,D,MD,M,I,520 E 70th St # Starr-326,,New York,NY,36,10021,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,97,126.0,126,355.0,122.02928571,91.274920635,72.869126984
1851505077,Timani-Charkawi,Shereen,,M.D.,F,I,6300 Hospital Pkwy,Suite 100,Johns Creek,GA,13,30097,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,154,196.0,196,296.0,100.93193878,69.951377551,68.576887755
1851509780,Yarbrough,Lee,C,MD,M,I,570 Long Point Rd,Suite 200,Mt Pleasant,SC,45,29464,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10060,Drainage of abscess,N,O,32,33.0,33,176.0669697,116.57787879,88.128484848,92.282727273
1851511471,Pfingstler,Lisa,F,M.D.,F,I,105 Beaver Drive,Suite 200,Dubois,PA,42,15801,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US,Dermatology,Y,10060,Drainage of abscess,N,O,11,11.0,11,133.0,116.66636364,77.791818182,79.157272727
1851515381,Weyer,Christopher,W,D.O.,M,I,150 S Coronado Dr Ste 110,,Sierra Vista,AZ,04,85635,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,199,240.0,240,145.0,90.302416667,63.55075,64.417791667
1851528228,Maloney,Kudakwashe,K,M.D,F,I,1515 Holcombe Blvd,,Houston,TX,48,77030,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,71,81.0,81,275.34567901,29.114691358,22.445432099,21.275308642
1851549695,Adkisson,Kendall,B,M.D.,F,I,4776 Hodges Blvd,Suite 105,Jacksonville,FL,12,32224,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,261,330.0,330,160.28181818,94.259090909,66.163212121,67.708181818
1851550750,Kingsley,Melanie,M,M.D.,F,I,550 University Blvd,Uh 3240,Indianapolis,IN,18,46202,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,50,57.0,57,210.0,76.841578947,55.73877193,60.28
1851559884,Madray,Monica,M,MD,F,I,700 San Gabriel Village Blvd,Ste 105,Georgetown,TX,48,78626,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10040,Acne surgery,N,O,83,86.0,86,374.27186047,111.81232558,76.643372093,78.11
1851563779,Taintor,Adam,R,M.D.,M,I,3860 Jackson Ave Ste 2,,Ogden,UT,49,84403,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,161,180.0,180,199.15388889,91.873611111,58.869,62.189888889
1851565956,Sarin,Kavita,Y,M.D.,F,I,3240 Alpine Rd,,Portola Valley,CA,06,94028,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,49,54.0,54,1124.3518519,117.16203704,85.585,67.292037037
1851566194,Zahniser,Jennifer,,,F,I,3105 Wilmington Rd,Suite 103,New Castle,PA,42,16105,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,88,93.0,93,405.0,92.270107527,63.276774194,64.978494624
1851568703,Davey,Mathew,A,M.D.,M,I,12910 Pierce St Ste 120,,Omaha,NE,31,68144,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,F,52,66.0,66,265.0,21.687121212,17.401969697,17.844848485
1851568802,Mcclain,Richard,W,M.D.,M,I,1259 S Cedar Crest Blvd,Suite 100,Allentown,PA,42,18103,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,358,405.0,405,104.0,95.524691358,66.843160494,68.382938272
1851585384,Nguyen,Jennifer,V,MD,F,I,6163 Executive Blvd,,Rockville,MD,24,20852,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,30,35.0,35,153.0,111.06485714,86.639142857,70.542
1851593073,Ho,Jonhan,,,M,I,580 S Aiken Ave,"Suite 500, Division Of Dermatopathology",Pittsburgh,PA,42,15232,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,88304,"Pathology examination of tissue using a microscope, moderately low complexity",N,O,59,100.0,59,37.39,12.1335,9.0456,14.4653
